2.51	6.91922	0.869595	1.70417	0.366742
2.52	6.93705	0.874489	1.71523	0.37047
2.53	6.95482	0.879383	1.72632	0.37422
2.54	6.97254	0.884275	1.73742	0.377989
2.55	6.9902	0.889167	1.74855	0.38178
2.56	7.0078	0.894057	1.75969	0.38559
2.57	7.02535	0.898947	1.77086	0.389422
2.58	7.04284	0.903835	1.78204	0.393274
2.59	7.06027	0.908721	1.79324	0.397146
2.6	7.07765	0.913606	1.80447	0.401039
2.61	7.09498	0.91849	1.81571	0.404952
2.62	7.11225	0.923372	1.82697	0.408886
2.63	7.12946	0.928251	1.83825	0.412841
2.64	7.14662	0.933129	1.84954	0.416816
2.65	7.16372	0.938005	1.86086	0.420811
2.66	7.18077	0.942879	1.8722	0.424827
2.67	7.19776	0.94775	1.88355	0.428864
2.68	7.2147	0.952619	1.89492	0.43292
2.69	7.23159	0.957486	1.90631	0.436998
2.7	7.24842	0.96235	1.91772	0.441096
2.71	7.2652	0.967211	1.92915	0.445214
2.72	7.28192	0.972069	1.94059	0.449353
2.73	7.2986	0.976925	1.95205	0.453512
2.74	7.31521	0.981778	1.96353	0.457691
2.75	7.33178	0.986627	1.97503	0.461892
2.76	7.34829	0.991474	1.98655	0.466112
2.77	7.36475	0.996317	1.99808	0.470353
2.78	7.38116	1.00116	2.00963	0.474614
2.79	7.39751	1.00599	2.0212	0.478896
2.8	7.41381	1.01083	2.03278	0.483198
2.81	7.43006	1.01566	2.04438	0.48752
2.82	7.44626	1.02048	2.056	0.491863
2.83	7.46241	1.0253	2.06764	0.496226
2.84	7.4785	1.03012	2.07929	0.500609
2.85	7.49454	1.03493	2.09096	0.505013
2.86	7.51054	1.03974	2.10264	0.509437
2.87	7.52648	1.04455	2.11434	0.513881
2.88	7.54237	1.04935	2.12606	0.518345
2.89	7.5582	1.05415	2.1378	0.52283
2.9	7.57399	1.05894	2.14955	0.527335
2.91	7.58973	1.06373	2.16132	0.53186
2.92	7.60542	1.06851	2.1731	0.536406
2.93	7.62106	1.07329	2.1849	0.540972
2.94	7.63664	1.07806	2.19672	0.545558
2.95	7.65218	1.08283	2.20855	0.550164
2.96	7.66767	1.08759	2.22039	0.55479
2.97	7.68311	1.09235	2.23226	0.559436
2.98	7.6985	1.0971	2.24414	0.564103
2.99	7.71384	1.10185	2.25603	0.568789
3	7.72913	1.10659	2.26794	0.573496
3.01	7.74437	1.11133	2.27986	0.578223
3.02	7.75957	1.11606	2.2918	0.58297
3.03	7.77471	1.12078	2.30376	0.587737
3.04	7.78981	1.1255	2.31573	0.592524
3.05	7.80486	1.13021	2.32772	0.597331
3.06	7.81986	1.13492	2.33972	0.602158
3.07	7.83481	1.13962	2.35173	0.607005
3.08	7.84971	1.14432	2.36376	0.611872
3.09	7.86457	1.14901	2.37581	0.616759
3.1	7.87938	1.15369	2.38787	0.621666
3.11	7.89414	1.15837	2.39994	0.626592
3.12	7.90886	1.16304	2.41203	0.631539
3.13	7.92353	1.1677	2.42413	0.636506
3.14	7.93815	1.17236	2.43625	0.641492
3.15	7.95272	1.17701	2.44838	0.646498
3.16	7.96725	1.18165	2.46053	0.651524
3.17	7.98173	1.18628	2.47269	0.65657
3.18	7.99617	1.19091	2.48486	0.661636
3.19	8.01056	1.19554	2.49705	0.666721
3.2	8.0249	1.20015	2.50925	0.671827
3.21	8.0392	1.20476	2.52147	0.676951
3.22	8.05345	1.20936	2.5337	0.682096
3.23	8.06766	1.21395	2.54594	0.68726
3.24	8.08182	1.21854	2.5582	0.692444
3.25	8.09593	1.22312	2.57047	0.697648
3.26	8.11	1.22769	2.58276	0.702871
3.27	8.12403	1.23225	2.59505	0.708114
3.28	8.13801	1.2368	2.60737	0.713376
3.29	8.15194	1.24135	2.61969	0.718658
3.3	8.16584	1.24589	2.63203	0.72396
3.31	8.17968	1.25042	2.64438	0.729281
3.32	8.19349	1.25494	2.65675	0.734621
3.33	8.20725	1.25946	2.66912	0.739981
3.34	8.22096	1.26396	2.68151	0.74536
3.35	8.23463	1.26846	2.69392	0.750759
3.36	8.24826	1.27295	2.70633	0.756177
3.37	8.26184	1.27743	2.71876	0.761615
3.38	8.27538	1.2819	2.73121	0.767072
3.39	8.28888	1.28637	2.74366	0.772548
3.4	8.30233	1.29082	2.75613	0.778043
3.41	8.31575	1.29527	2.76861	0.783558
3.42	8.32911	1.29971	2.7811	0.789092
3.43	8.34244	1.30413	2.79361	0.794645
3.44	8.35572	1.30855	2.80613	0.800218
3.45	8.36896	1.31296	2.81866	0.80581
3.46	8.38216	1.31736	2.8312	0.81142
3.47	8.39532	1.32176	2.84375	0.81705
3.48	8.40843	1.32614	2.85632	0.822699
3.49	8.4215	1.33051	2.8689	0.828368
3.5	8.43453	1.33487	2.88149	0.834055
3.51	8.44752	1.33923	2.89409	0.839761
3.52	8.46047	1.34357	2.90671	0.845486
3.53	8.47337	1.34791	2.91934	0.85123
3.54	8.48624	1.35223	2.93198	0.856994
3.55	8.49906	1.35655	2.94463	0.862776
3.56	8.51185	1.36085	2.95729	0.868577
3.57	8.52459	1.36514	2.96997	0.874397
3.58	8.53729	1.36943	2.98265	0.880235
3.59	8.54995	1.3737	2.99535	0.886093
3.6	8.56257	1.37797	3.00806	0.891969
3.61	8.57515	1.38222	3.02078	0.897864
3.62	8.58769	1.38646	3.03351	0.903778
3.63	8.60019	1.3907	3.04626	0.909711
3.64	8.61265	1.39492	3.05902	0.915662
3.65	8.62507	1.39913	3.07178	0.921632
3.66	8.63745	1.40333	3.08456	0.927621
3.67	8.64979	1.40752	3.09735	0.933628
3.68	8.66209	1.4117	3.11015	0.939654
3.69	8.67435	1.41587	3.12296	0.945698
3.7	8.68657	1.42003	3.13579	0.951761
3.71	8.69876	1.42418	3.14862	0.957842
3.72	8.7109	1.42831	3.16147	0.963942
3.73	8.72301	1.43244	3.17432	0.97006
3.74	8.73507	1.43655	3.18719	0.976197
3.75	8.7471	1.44065	3.20007	0.982352
3.76	8.75909	1.44474	3.21296	0.988525
3.77	8.77104	1.44882	3.22586	0.994717
3.78	8.78296	1.45289	3.23877	1.00093
3.79	8.79483	1.45695	3.25169	1.00716
3.8	8.80667	1.46099	3.26463	1.0134
3.81	8.81847	1.46502	3.27757	1.01967
3.82	8.83023	1.46904	3.29052	1.02595
3.83	8.84196	1.47305	3.30349	1.03225
3.84	8.85364	1.47705	3.31647	1.03857
3.85	8.86529	1.48104	3.32945	1.04491
3.86	8.8769	1.48501	3.34245	1.05126
3.87	8.88848	1.48897	3.35545	1.05764
3.88	8.90002	1.49292	3.36847	1.06403
3.89	8.91152	1.49686	3.3815	1.07044
3.9	8.92299	1.50078	3.39454	1.07686
3.91	8.93441	1.50469	3.40759	1.08331
3.92	8.9458	1.50859	3.42065	1.08977
3.93	8.95716	1.51248	3.43372	1.09625
3.94	8.96848	1.51636	3.44679	1.10275
3.95	8.97976	1.52022	3.45988	1.10927
3.96	8.99101	1.52407	3.47298	1.1158
3.97	9.00222	1.52791	3.48609	1.12236
3.98	9.01339	1.53173	3.49921	1.12892
3.99	9.02453	1.53554	3.51234	1.13551
4	9.03564	1.53934	3.52549	1.14212
4.01	9.04671	1.54312	3.53864	1.14874
